CustomerKey;Title;FirstName;MiddleName;LastName;NameStyle;BirthDate;MaritalStatus;Gender;EmailAddress;YearlyIncome;TotalChildren;NumberChildrenAtHome;Education;Occupation;HouseOwnerFlag;NumberCarsOwned;AddressLine1;AddressLine2;City;StateProvinceCode;StateProvinceName;CountryRegionCode;CountryRegionName;PostalCode;SalesTerritoryKey;Phone;DateFirstPurchase;CommuteDistance
24028;;Adam;;Hayes;FALSE;07/12/1970;S;M;adam19@adventure-works.com;20000;0;0;Partial College;Manual;0;1;376, rue de Terre Neuve;;Versailles;78;Yveline;FR;France;78000;7;1 (11) 500 555-0119;25/06/2008;2-5 Miles
24029;;Haley;;Howard;FALSE;06/06/1970;S;F;haley12@adventure-works.com;20000;0;0;Partial College;Manual;1;1;75, quai de Grenelle;;Versailles;78;Yveline;FR;France;78000;7;1 (11) 500 555-0115;03/06/2008;2-5 Miles
24030;;Deb;R;Wagner;FALSE;16/03/1970;S;F;deb6@adventure-works.com;20000;0;0;Partial College;Manual;0;1;1310 Mitchelleanjen Ln.;;Warrington;ENG;England;GB;United Kingdom;WA1;10;1 (11) 500 555-0193;28/12/2007;0-1 Miles
24031;;Tammy;;Suri;FALSE;25/04/1970;M;F;tammy1@adventure-works.com;20000;0;0;Partial College;Manual;0;1;4601 San Ramon Road;;Reading;ENG;England;GB;United Kingdom;RG7 5H7;10;1 (11) 500 555-0113;04/12/2007;1-2 Miles
24032;;Micah;A;Ma;FALSE;28/05/1969;M;M;micah3@adventure-works.com;10000;2;2;High School;Manual;1;0;36, rue de Cambrai;;Paris;75;Seine (Paris);FR;France;75009;7;1 (11) 500 555-0152;24/06/2008;0-1 Miles
24033;;Katherine;;Reed;FALSE;14/05/1970;S;F;katherine6@adventure-works.com;30000;0;0;Bachelors;Clerical;1;0;Rykestr 2605;;Paderborn;NW;Nordrhein-Westfalen;DE;Germany;33098;8;1 (11) 500 555-0151;26/03/2008;0-1 Miles
24034;;Pedro;;Ruiz;FALSE;06/05/1970;M;M;pedro22@adventure-works.com;30000;0;0;Bachelors;Clerical;1;0;60 Reliz Valley Road;;London;ENG;England;GB;United Kingdom;W1Y 3RA;10;1 (11) 500 555-0172;19/12/2007;0-1 Miles
24035;;Jaclyn;;Wu;FALSE;08/04/1919;S;F;jaclyn7@adventure-works.com;10000;3;0;Bachelors;Clerical;0;2;1141 Panoramic Dr.;;London;ENG;England;GB;United Kingdom;SW1P 2NU;10;1 (11) 500 555-0133;08/10/2007;0-1 Miles
24036;;Jay;;Vazquez;FALSE;27/12/1969;S;M;jay44@adventure-works.com;20000;0;0;Partial College;Manual;0;1;H?ttenstr 6114;;Saarbr?cken;SL;Saarland;DE;Germany;66001;8;1 (11) 500 555-0169;23/03/2008;2-5 Miles
24037;;Ramon;;Guo;FALSE;17/10/1969;S;M;ramon15@adventure-works.com;20000;0;0;Partial College;Manual;0;1;1020, quai de Grenelle;;Versailles;78;Yveline;FR;France;78000;7;1 (11) 500 555-0169;29/06/2008;2-5 Miles
24038;;Evan;;Turner;FALSE;07/03/1969;S;M;evan29@adventure-works.com;30000;0;0;Bachelors;Clerical;0;0;40, all?e des Princes;;Metz;57;Moselle;FR;France;57000;7;1 (11) 500 555-0186;14/06/2008;0-1 Miles
24039;;Cassie;;Xu;FALSE;13/04/1969;M;F;cassie3@adventure-works.com;40000;0;0;Graduate Degree;Clerical;0;0;524, rue Villedo;;Orly;94;Val de Marne;FR;France;94310;7;1 (11) 500 555-0191;07/12/2007;0-1 Miles
24040;;Jennifer;A;Bell;FALSE;10/09/1969;S;F;jennifer59@adventure-works.com;60000;0;0;Graduate Degree;Skilled Manual;1;0;Postfach 99 92 92;;Hamburg;HH;Hamburg;DE;Germany;20354;8;1 (11) 500 555-0193;08/01/2008;0-1 Miles
24041;;Chad;L;Tang;FALSE;01/10/1951;M;M;chad5@adventure-works.com;10000;4;0;High School;Manual;1;2;Lindenalle 6484;;Werne;NW;Nordrhein-Westfalen;DE;Germany;59368;8;1 (11) 500 555-0126;02/05/2008;0-1 Miles
24042;;Zachary;;White;FALSE;27/09/1968;M;M;zachary43@adventure-works.com;10000;2;2;High School;Manual;1;1;Conesweg 72;;Paderborn;NW;Nordrhein-Westfalen;DE;Germany;33098;8;1 (11) 500 555-0167;08/07/2008;0-1 Miles
24043;;Charles;D;Kelly;FALSE;10/02/1968;M;M;charles49@adventure-works.com;10000;2;2;High School;Manual;1;1;11, rue de l'Espace De Schengen;;Paris;75;Seine (Paris);FR;France;75007;7;1 (11) 500 555-0182;05/06/2008;0-1 Miles
24044;;Arturo;W;Kumar;FALSE;12/05/1968;S;M;arturo32@adventure-works.com;10000;3;3;High School;Manual;1;0;9497 Candelero Place;;London;ENG;England;GB;United Kingdom;SW8 4BG;10;1 (11) 500 555-0110;22/01/2008;0-1 Miles
24045;;Shannon;W;Martin;FALSE;17/02/1968;M;M;shannon22@adventure-works.com;10000;3;3;High School;Manual;1;0;3221 Mt. Washington Way;;Runcorn;ENG;England;GB;United Kingdom;TY31;10;1 (11) 500 555-0151;07/04/2008;0-1 Miles
24046;;Cristina;;Chander;FALSE;23/10/1968;S;F;cristina14@adventure-works.com;10000;3;3;High School;Manual;1;0;Berliner Platz 888;;Hamburg;HH;Hamburg;DE;Germany;20354;8;1 (11) 500 555-0195;27/03/2008;0-1 Miles
24047;;Clarence;D;Yuan;FALSE;10/02/1968;S;M;clarence21@adventure-works.com;20000;1;1;Partial College;Manual;0;0;202 Southbrook Dr.;;Kirkby;ENG;England;GB;United Kingdom;KB9;10;1 (11) 500 555-0168;06/01/2008;0-1 Miles
24048;;Gregory;;Tang;FALSE;20/04/1968;M;M;gregory8@adventure-works.com;20000;1;1;Partial College;Manual;1;0;5061 Athecton Circle;;Cambridge;ENG;England;GB;United Kingdom;CB4 4BZ;10;1 (11) 500 555-0161;21/01/2008;2-5 Miles
24049;;Byron;;Gomez;FALSE;16/09/1968;S;M;byron1@adventure-works.com;20000;1;1;Partial College;Manual;1;0;Heideweg 6457;;Neunkirchen;SL;Saarland;DE;Germany;66578;8;1 (11) 500 555-0173;06/03/2008;2-5 Miles
24050;;Clarence;;Nath;FALSE;13/08/1968;S;M;clarence33@adventure-works.com;20000;1;1;Partial College;Manual;0;1;1591 Apple Court;;Warrington;ENG;England;GB;United Kingdom;WA1;10;1 (11) 500 555-0166;22/01/2008;0-1 Miles
24051;;Colleen;;Nath;FALSE;03/06/1968;M;F;colleen41@adventure-works.com;30000;1;1;Bachelors;Clerical;1;0;333 Merced Circle;;Stoke-on-Trent;ENG;England;GB;United Kingdom;AS23;10;1 (11) 500 555-0175;12/01/2008;2-5 Miles
24052;;Priscilla;;Goel;FALSE;22/07/1968;S;F;priscilla18@adventure-works.com;30000;1;1;Bachelors;Clerical;0;0;Essener Stra?e 26;;M?nchen;HE;Hessen;DE;Germany;80074;8;1 (11) 500 555-0112;17/03/2008;0-1 Miles
24053;;Jose;C;Allen;FALSE;12/05/1968;M;M;jose82@adventure-works.com;40000;0;0;Bachelors;Clerical;1;0;Hansaallee 5727;;Neunkirchen;SL;Saarland;DE;Germany;66578;8;1 (11) 500 555-0122;28/01/2008;0-1 Miles
24054;;Gerald;L;Hernandez;FALSE;16/02/1967;S;M;gerald12@adventure-works.com;10000;3;3;Partial High School;Manual;1;1;6888 Niagara Court;;London;ENG;England;GB;United Kingdom;SE1 8HL;10;1 (11) 500 555-0126;24/01/2008;0-1 Miles
24055;;Louis;;Goel;FALSE;16/06/1967;S;M;louis35@adventure-works.com;10000;3;3;Partial High School;Manual;1;1;7832 Prospect St.;;Berkshire;ENG;England;GB;United Kingdom;RG11 5TP;10;1 (11) 500 555-0172;22/01/2008;0-1 Miles
24056;;Tamara;M;Lin;FALSE;12/06/1967;S;F;tamara38@adventure-works.com;20000;1;1;Partial College;Manual;0;1;4801, rue de Varenne;;Suresnes;92;Hauts de Seine;FR;France;92150;7;1 (11) 500 555-0149;03/06/2008;1-2 Miles
24057;;Ricky;;Alvarez;FALSE;25/04/1967;M;M;ricky4@adventure-works.com;20000;1;1;Partial College;Manual;1;1;434, impasse Ste-Madeleine;;Orleans;45;Loiret;FR;France;45000;7;1 (11) 500 555-0175;09/06/2008;2-5 Miles
24058;;Alvin;;Lal;FALSE;24/05/1967;S;M;alvin31@adventure-works.com;30000;1;1;Bachelors;Clerical;0;0;6161 Teakwood Dr.;;York;ENG;England;GB;United Kingdom;YO15;10;1 (11) 500 555-0168;24/02/2008;0-1 Miles
24059;;Tabitha;;Navarro;FALSE;22/04/1967;S;F;tabitha30@adventure-works.com;30000;1;1;Bachelors;Clerical;0;1;Rotth?user Weg 606;;Neunkirchen;SL;Saarland;DE;Germany;66578;8;1 (11) 500 555-0186;06/03/2008;0-1 Miles
24060;;Bonnie;A;Deng;FALSE;02/02/1967;S;F;bonnie6@adventure-works.com;30000;1;1;Bachelors;Clerical;0;1;R?uscherweg 193;;Frankfurt;HE;Hessen;DE;Germany;60323;8;1 (11) 500 555-0118;21/03/2008;0-1 Miles
24061;;Kelvin;;Luo;FALSE;13/03/1966;M;M;kelvin3@adventure-works.com;10000;4;4;Partial High School;Manual;1;1;838, rue de Berri;;Paris;75;Seine (Paris);FR;France;75013;7;1 (11) 500 555-0155;09/07/2007;0-1 Miles
24062;;Crystal;L;Cai;FALSE;08/08/1966;M;F;crystal0@adventure-works.com;10000;5;5;Partial High School;Manual;1;0;76bis, boulevard du Montparnasse;;Orly;94;Val de Marne;FR;France;94310;7;1 (11) 500 555-0189;06/02/2008;0-1 Miles
24063;;Micheal;;Suarez;FALSE;07/11/1966;S;M;micheal15@adventure-works.com;20000;1;1;High School;Manual;1;1;44, rue Saint Denis;;Paris;75;Seine (Paris);FR;France;75017;7;1 (11) 500 555-0182;02/08/2007;2-5 Miles
24064;;Stanley;R;Fernandez;FALSE;06/10/1966;M;M;stanley17@adventure-works.com;20000;1;1;High School;Manual;1;2;7611 Kim Court;;London;ENG;England;GB;United Kingdom;EC1R 0DU;10;1 (11) 500 555-0156;22/08/2007;0-1 Miles
24065;;Lori;;Gutierrez;FALSE;17/07/1966;S;F;lori13@adventure-works.com;20000;2;2;High School;Manual;1;0;879 Panoramic Ave;;Maidenhead;ENG;England;GB;United Kingdom;SL67RJ;10;1 (11) 500 555-0122;22/02/2008;0-1 Miles
24066;;Brittney;C;West;FALSE;19/07/1967;M;F;brittney1@adventure-works.com;40000;0;0;Bachelors;Clerical;0;0;Wolfgangstra?e 18;;Bottrop;NW;Nordrhein-Westfalen;DE;Germany;46236;8;1 (11) 500 555-0148;10/04/2008;0-1 Miles
24067;;Carolyn;V;Raman;FALSE;20/06/1967;S;F;carolyn11@adventure-works.com;40000;0;0;Bachelors;Clerical;0;0;Zur Lindung 10;;Frankfurt;HE;Hessen;DE;Germany;60323;8;1 (11) 500 555-0129;02/04/2008;0-1 Miles
24068;;Edwin;R;Yang;FALSE;15/02/1967;M;M;edwin5@adventure-works.com;40000;0;0;Bachelors;Clerical;0;0;Westheimer Stra?e 2611;;Werne;NW;Nordrhein-Westfalen;DE;Germany;59368;8;1 (11) 500 555-0119;27/04/2008;0-1 Miles
24069;;Jessie;;Chen;FALSE;27/04/1967;M;M;jessie8@adventure-works.com;40000;0;0;Bachelors;Clerical;1;0;1065 Almond St.;;Maidenhead;ENG;England;GB;United Kingdom;SL67RJ;10;1 (11) 500 555-0192;26/01/2008;0-1 Miles
24070;;Cameron;M;Shan;FALSE;21/08/1927;S;M;cameron27@adventure-works.com;20000;2;0;High School;Manual;0;1;739, route de Marseille;;Tremblay-en-France;93;Seine Saint Denis;FR;France;93290;7;1 (11) 500 555-0138;10/04/2008;2-5 Miles
24071;;Victor;N;Suarez;FALSE;26/02/1966;M;M;victor19@adventure-works.com;30000;1;1;Bachelors;Skilled Manual;1;2;3014 Stanford Street;;London;ENG;England;GB;United Kingdom;SW6 SBY;10;1 (11) 500 555-0122;22/11/2007;0-1 Miles
24072;;Randy;R;He;FALSE;06/03/1966;M;M;randy21@adventure-works.com;30000;1;1;Bachelors;Skilled Manual;1;2;Auf Der Steige 1111;;Sulzbach Taunus;SL;Saarland;DE;Germany;66272;8;1 (11) 500 555-0167;01/12/2007;0-1 Miles
24073;;Grace;;Taylor;FALSE;26/05/1965;M;F;grace8@adventure-works.com;10000;5;3;Partial High School;Manual;1;2;9293 Clear View Circle;;Kirkby;ENG;England;GB;United Kingdom;KB9;10;1 (11) 500 555-0198;20/03/2008;0-1 Miles
24074;;Grace;J;Alexander;FALSE;09/07/1965;S;F;grace65@adventure-works.com;10000;4;3;Partial High School;Manual;0;2;H÷henstr 2462;;Werne;NW;Nordrhein-Westfalen;DE;Germany;59368;8;1 (11) 500 555-0119;21/03/2008;0-1 Miles
24075;Mr.;Peter;;Saddow;FALSE;16/09/1965;M;F;peter5@adventure-works.com;10000;4;3;Partial High School;Manual;1;2;15, avenue de la Gare;;Boulogne-sur-Mer;62;Pas de Calais;FR;France;62200;7;132-555-0100;23/04/2008;0-1 Miles
24076;;Casey;I;Hernandez;FALSE;17/10/1965;M;M;casey27@adventure-works.com;10000;4;3;Partial High School;Manual;1;2;401, boulevard du Montparnasse;;Paris;75;Seine (Paris);FR;France;75006;7;1 (11) 500 555-0142;10/04/2008;0-1 Miles
24077;;Tony;H;Rai;FALSE;19/03/1965;M;M;tony20@adventure-works.com;20000;2;2;High School;Manual;1;1;Klara Stra?e 8422;;M?nchen;NW;Nordrhein-Westfalen;DE;Germany;80074;8;1 (11) 500 555-0168;15/03/2008;0-1 Miles
24078;;Neil;;Martin;FALSE;21/06/1965;M;M;neil1@adventure-works.com;30000;1;1;Bachelors;Skilled Manual;1;2;Rehstr 6446;;Saarbr?cken;SL;Saarland;DE;Germany;66001;8;1 (11) 500 555-0119;10/10/2007;0-1 Miles
24079;;Andre;D;Raman;FALSE;05/10/1964;M;M;andre12@adventure-works.com;10000;3;2;Partial High School;Manual;1;2;3039 Eagle Way;;Lancaster;ENG;England;GB;United Kingdom;LA1 1LN;10;1 (11) 500 555-0161;22/11/2007;0-1 Miles
24080;;Billy;P;Serrano;FALSE;20/04/1964;M;M;billy17@adventure-works.com;10000;3;2;Partial High School;Manual;1;2;Nollendorfplatz 1851;;Berlin;NW;Nordrhein-Westfalen;DE;Germany;14197;8;1 (11) 500 555-0118;29/01/2008;0-1 Miles
24081;;Alexis;B;Hughes;FALSE;01/02/1929;M;F;alexis34@adventure-works.com;10000;4;0;High School;Manual;0;2;4201, rue Lauriston;;Metz;57;Moselle;FR;France;57000;7;1 (11) 500 555-0168;10/03/2008;0-1 Miles
24082;;Regina;A;Rodriguez;FALSE;13/12/1964;M;F;regina18@adventure-works.com;20000;2;2;High School;Manual;1;2;56, avenue de l?Europe;;Morangis;91;Essonne;FR;France;91420;7;1 (11) 500 555-0119;06/03/2008;0-1 Miles
24083;;Max;J;Moreno;FALSE;13/01/1964;M;M;max7@adventure-works.com;20000;3;3;High School;Manual;1;0;8401 Carson Street;#e;Les Ulis;91;Essonne;FR;France;91940;7;1 (11) 500 555-0111;19/08/2007;0-1 Miles
24084;;Jonathon;;Jimenez;FALSE;22/11/1964;M;M;jonathon2@adventure-works.com;20000;3;3;High School;Manual;1;0;55, rue du Puits Dixme;;Saint Germain en Laye;78;Yveline;FR;France;78100;7;1 (11) 500 555-0113;09/09/2007;0-1 Miles
24085;;Autumn;W;Gao;FALSE;20/12/1964;M;F;autumn14@adventure-works.com;30000;1;1;Bachelors;Skilled Manual;1;2;8463 Monument Blvd.;;Gateshead;ENG;England;GB;United Kingdom;GA10;10;1 (11) 500 555-0119;10/09/2007;0-1 Miles
24086;;Dakota;T;Gonzales;FALSE;07/10/1964;M;M;dakota13@adventure-works.com;30000;2;2;Partial College;Manual;1;0;Wasserstr 22;;Hamburg;HH;Hamburg;DE;Germany;20354;8;1 (11) 500 555-0164;28/03/2008;0-1 Miles
24087;;Hannah;C;Wilson;FALSE;10/09/1964;S;F;hannah7@adventure-works.com;30000;2;2;Partial College;Manual;0;0;Wallstr 254;;Paderborn;NW;Nordrhein-Westfalen;DE;Germany;33098;8;1 (11) 500 555-0145;29/05/2008;0-1 Miles
24088;;Damien;;He;FALSE;16/04/1963;M;M;damien14@adventure-works.com;20000;3;3;High School;Manual;1;1;Hellweg 4244;;Stuttgart;SL;Saarland;DE;Germany;70511;8;1 (11) 500 555-0141;15/11/2007;0-1 Miles
24089;;Dustin;;Yuan;FALSE;11/10/1966;M;M;dustin6@adventure-works.com;40000;0;0;Bachelors;Professional;1;0;68011, rue Malar;;Colombes;92;Hauts de Seine;FR;France;92700;7;1 (11) 500 555-0192;01/12/2007;0-1 Miles
24090;;Cassandra;;Perez;FALSE;06/04/1966;S;F;cassandra22@adventure-works.com;40000;0;0;Bachelors;Professional;0;0;29, rue Surcouf;;Colombes;92;Hauts de Seine;FR;France;92700;7;1 (11) 500 555-0137;07/12/2007;0-1 Miles
24091;;Dwayne;F;Munoz;FALSE;03/07/1966;M;M;dwayne6@adventure-works.com;40000;0;0;Bachelors;Professional;1;0;Klara Stra?e 2465;;M?nster;SL;Saarland;DE;Germany;48001;8;1 (11) 500 555-0177;28/05/2008;0-1 Miles
24092;;Jillian;;Gonzalez;FALSE;26/11/1966;M;F;jillian19@adventure-works.com;40000;0;0;Bachelors;Professional;1;0;L?tzowplatz 4248;;Werne;NW;Nordrhein-Westfalen;DE;Germany;59368;8;1 (11) 500 555-0157;04/05/2008;0-1 Miles
24093;;Claudia;F;He;FALSE;15/03/1966;S;F;claudia16@adventure-works.com;80000;0;0;Graduate Degree;Skilled Manual;0;0;867 La Orinda Place;;Runcorn;ENG;England;GB;United Kingdom;TY31;10;1 (11) 500 555-0189;06/08/2007;0-1 Miles
24094;;Julio;J;Diaz;FALSE;20/06/1962;S;M;julio2@adventure-works.com;30000;1;0;Partial College;Clerical;1;1;3566 Matterhorn Ct;;Cambridge;ENG;England;GB;United Kingdom;CB4 4BZ;10;1 (11) 500 555-0137;02/08/2007;2-5 Miles
24095;;Julie;J;Andersen;FALSE;19/03/1962;S;F;julie18@adventure-works.com;30000;1;0;Partial College;Clerical;0;1;1, rue de Courtaboeuf;;Versailles;78;Yveline;FR;France;78000;7;1 (11) 500 555-0114;27/12/2007;2-5 Miles
24096;;Diana;;Vazquez;FALSE;22/09/1934;M;F;diana14@adventure-works.com;30000;1;0;Bachelors;Skilled Manual;1;1;88, rue de l?Esplanade;;Roissy en Brie;77;Seine et Marne;FR;France;77680;7;1 (11) 500 555-0116;24/11/2007;2-5 Miles
24097;;Francisco;;Fernandez;FALSE;02/05/1934;M;M;francisco17@adventure-works.com;30000;1;0;Bachelors;Skilled Manual;1;1;Postfach 98 01 09;;Berlin;HH;Hamburg;DE;Germany;12311;8;1 (11) 500 555-0149;03/07/2008;2-5 Miles
24098;;Olivia;E;Howard;FALSE;19/07/1965;S;F;olivia37@adventure-works.com;30000;2;2;Partial College;Clerical;1;1;Zeiter Weg 9563;;Darmstadt;HE;Hessen;DE;Germany;64283;8;1 (11) 500 555-0139;16/04/2008;0-1 Miles
24099;;Sarah;D;Smith;FALSE;18/09/1965;M;F;sarah2@adventure-works.com;30000;2;2;Partial College;Clerical;1;1;Lindenalle 1384;;Erlangen;BY;Bayern;DE;Germany;91054;8;1 (11) 500 555-0180;02/04/2008;0-1 Miles
24100;;Jenny;C;He;FALSE;27/03/1965;M;F;jenny20@adventure-works.com;40000;1;0;Bachelors;Skilled Manual;1;0;3623 Barquentine Court;;London;ENG;England;GB;United Kingdom;SE1 8HL;10;1 (11) 500 555-0144;05/01/2008;0-1 Miles
24101;;Kaitlyn;H;Anderson;FALSE;02/04/1965;M;F;kaitlyn32@adventure-works.com;40000;1;0;Bachelors;Skilled Manual;1;0;7419 Donaleen Ct.;;Watford;ENG;England;GB;United Kingdom;WA3;10;1 (11) 500 555-0171;12/01/2008;0-1 Miles
24102;;Andy;R;Torres;FALSE;15/04/1964;M;M;andy16@adventure-works.com;40000;1;0;Bachelors;Skilled Manual;0;0;Hauptstr 2929;;M?hlheim;HH;Hamburg;DE;Germany;63151;8;1 (11) 500 555-0149;29/07/2007;0-1 Miles
24103;;Billy;M;Dominguez;FALSE;02/08/1964;M;M;billy14@adventure-works.com;40000;1;0;Bachelors;Skilled Manual;1;0;Kampstr 9859;;M?nchen;NW;Nordrhein-Westfalen;DE;Germany;80074;8;1 (11) 500 555-0172;21/08/2007;0-1 Miles
24104;;Robyn;;Ortega;FALSE;04/07/1964;M;F;robyn18@adventure-works.com;40000;1;0;Bachelors;Skilled Manual;1;0;7852 Ban Bridge Pl.;;Runcorn;ENG;England;GB;United Kingdom;TY31;10;1 (11) 500 555-0142;28/02/2008;0-1 Miles
24105;;Carolyn;;Sanchez;FALSE;24/04/1963;M;F;carolyn20@adventure-works.com;30000;3;3;Partial College;Clerical;1;0;24, rue de Maubeuge;;Versailles;78;Yveline;FR;France;78000;7;1 (11) 500 555-0124;17/09/2007;0-1 Miles
24106;;Kelvin;;Shan;FALSE;01/12/1963;S;M;kelvin7@adventure-works.com;30000;3;3;Partial College;Clerical;0;0;1402, rue Lauriston;;Villeneuve-d'Ascq;59;Nord;FR;France;59491;7;1 (11) 500 555-0117;10/03/2008;0-1 Miles
24107;;Jonathan;;Jenkins;FALSE;05/04/1963;M;M;jonathan6@adventure-works.com;30000;3;3;Partial College;Clerical;1;1;Unter Linden 9;;Erlangen;BY;Bayern;DE;Germany;91054;8;1 (11) 500 555-0110;05/05/2008;0-1 Miles
24108;;Tonya;B;Lal;FALSE;16/02/1977;S;F;tonya8@adventure-works.com;20000;0;0;High School;Manual;0;1;Heiderweg 4982;;Kiel;SL;Saarland;DE;Germany;24044;8;1 (11) 500 555-0124;28/10/2007;2-5 Miles
24109;;Eddie;A;Suarez;FALSE;18/06/1977;S;M;eddie19@adventure-works.com;20000;0;0;High School;Manual;0;1;844, rue Basse-du-Rocher;;Paris;75;Seine (Paris);FR;France;75017;7;1 (11) 500 555-0115;15/10/2007;2-5 Miles
24110;;Kaylee;S;Brooks;FALSE;11/02/1979;S;F;kaylee0@adventure-works.com;20000;4;4;High School;Manual;1;2;402, rue de Bas Marin;;Drancy;93;Seine Saint Denis;FR;France;93700;7;1 (11) 500 555-0175;20/09/2007;0-1 Miles
24111;;Cameron;;Long;FALSE;15/01/1978;S;M;cameron4@adventure-works.com;20000;0;0;High School;Manual;0;1;77, avenue du Pr?sident-Kennedy;;Drancy;93;Seine Saint Denis;FR;France;93700;7;1 (11) 500 555-0161;16/02/2008;2-5 Miles
24112;;Mary;;Foster;FALSE;23/10/1963;M;F;mary41@adventure-works.com;40000;1;0;Bachelors;Skilled Manual;1;0;8364 Encinal Place;;Warrington;ENG;England;GB;United Kingdom;WA1;10;1 (11) 500 555-0169;14/04/2008;0-1 Miles
24113;;Stephanie;;Green;FALSE;08/06/1962;S;F;stephanie59@adventure-works.com;30000;1;0;Partial College;Clerical;0;1;22, quai Paul Doumer;;Versailles;78;Yveline;FR;France;78000;7;1 (11) 500 555-0140;16/09/2007;2-5 Miles
24114;;Kristin;C;Yuan;FALSE;27/04/1962;M;F;kristin9@adventure-works.com;30000;1;0;Partial College;Clerical;0;1;1247 Violet Ct;;Stoke-on-Trent;ENG;England;GB;United Kingdom;AS23;10;1 (11) 500 555-0139;01/02/2008;0-1 Miles
24115;;Gary;R;Carlson;FALSE;10/03/1962;M;M;gary29@adventure-works.com;40000;1;0;Bachelors;Skilled Manual;1;1;273 Oak Street;;Liverpool;ENG;England;GB;United Kingdom;L4 4HB;10;1 (11) 500 555-0114;10/04/2008;0-1 Miles
24116;;Pedro;;Martinez;FALSE;27/11/1962;M;M;pedro17@adventure-works.com;40000;1;0;Bachelors;Skilled Manual;1;1;10, rue Lafayette;;Paris;75;Seine (Paris);FR;France;75007;7;1 (11) 500 555-0151;15/12/2007;0-1 Miles
24117;;Shannon;;Gill;FALSE;20/03/1978;M;M;shannon35@adventure-works.com;30000;3;3;Partial College;Clerical;1;2;Wasserstr 35;;Berlin;NW;Nordrhein-Westfalen;DE;Germany;10501;8;1 (11) 500 555-0188;24/03/2008;0-1 Miles
24118;;Donna;;Chande;FALSE;16/03/1977;M;F;donna13@adventure-works.com;30000;0;0;Partial College;Clerical;0;1;34, rue Lauriston;;Paris La Defense;92;Hauts de Seine;FR;France;92081;7;1 (11) 500 555-0167;28/07/2008;0-1 Miles
24119;;Emmanuel;A;Kapoor;FALSE;12/03/1977;S;M;emmanuel1@adventure-works.com;30000;0;0;Partial College;Clerical;0;1;70, all?e des Princes;;Roissy en Brie;77;Seine et Marne;FR;France;77680;7;1 (11) 500 555-0118;15/03/2008;2-5 Miles
24120;;Kaitlyn;;Allen;FALSE;18/05/1977;S;F;kaitlyn22@adventure-works.com;30000;0;0;Partial College;Clerical;0;1;Dunckerstr 48523;;Kassel;HE;Hessen;DE;Germany;34117;8;1 (11) 500 555-0183;26/09/2007;2-5 Miles
24121;;Valerie;R;Liu;FALSE;12/03/1977;S;F;valerie5@adventure-works.com;30000;0;0;Partial College;Clerical;0;1;Conesweg 270;;Poing;SL;Saarland;DE;Germany;66041;8;1 (11) 500 555-0171;22/04/2008;0-1 Miles
24122;;Michele;G;Blanco;FALSE;18/06/1976;S;F;michele49@adventure-works.com;20000;0;0;High School;Manual;0;1;24, rue Lauriston;;Saint Ouen;80;Somme;FR;France;80610;7;1 (11) 500 555-0177;29/03/2008;1-2 Miles
24123;;Heather;;Hu;FALSE;03/05/1976;S;F;heather19@adventure-works.com;20000;0;0;High School;Manual;0;1;77, quai de l? Iton;;Drancy;93;Seine Saint Denis;FR;France;93700;7;1 (11) 500 555-0193;08/01/2008;1-2 Miles
24124;;Erik;A;Vazquez;FALSE;04/05/1976;S;M;erik15@adventure-works.com;20000;0;0;High School;Manual;0;1;10, route de Marseille;;Pantin;93;Seine Saint Denis;FR;France;93500;7;1 (11) 500 555-0118;01/07/2008;5-10 Miles
24125;;Tiffany;;Xu;FALSE;20/05/1976;S;F;tiffany12@adventure-works.com;20000;0;0;High School;Manual;0;1;8868, avenue de Villiers;;Paris;75;Seine (Paris);FR;France;75019;7;1 (11) 500 555-0126;21/04/2008;5-10 Miles
24126;;Pedro;;Mehta;FALSE;04/12/1976;S;M;pedro14@adventure-works.com;20000;0;0;High School;Manual;0;1;24, avenue du Port;;Verrieres Le Buisson;91;Essonne;FR;France;91370;7;1 (11) 500 555-0116;19/02/2008;2-5 Miles
24127;;James;R;Washington;FALSE;20/04/1976;S;M;james29@adventure-works.com;30000;0;0;Partial College;Clerical;0;1;Buergermeister-ulrich-str 6411;;Saarlouis;SL;Saarland;DE;Germany;66740;8;1 (11) 500 555-0181;17/04/2008;0-1 Miles
24128;;Kimberly;P;Ramirez;FALSE;09/09/1976;S;F;kimberly10@adventure-works.com;30000;0;0;Partial College;Clerical;0;1;Wertheimer Stra?e 266;;Solingen;NW;Nordrhein-Westfalen;DE;Germany;42651;8;1 (11) 500 555-0188;25/01/2008;2-5 Miles
24129;;Jamie;A;Gutierrez;FALSE;07/04/1974;S;M;jamie33@adventure-works.com;10000;0;0;Partial High School;Manual;1;2;Viktoria-Luise-Platz 422;;Frankfurt;HE;Hessen;DE;Germany;60323;8;1 (11) 500 555-0114;30/01/2008;0-1 Miles
24130;;Tanya;C;Navarro;FALSE;03/01/1974;M;F;tanya6@adventure-works.com;10000;0;0;Partial High School;Manual;1;2;Ro?str 7752;;Paderborn;HH;Hamburg;DE;Germany;33041;8;1 (11) 500 555-0110;11/12/2007;0-1 Miles
24131;;Felicia;S;Rubio;FALSE;01/06/1974;M;F;felicia19@adventure-works.com;20000;0;0;Partial High School;Manual;0;2;26, place de la Concorde;;Orly;94;Val de Marne;FR;France;94310;7;1 (11) 500 555-0120;28/07/2008;0-1 Miles
